id_cliente,nome_cliente,sexo,data_nascimento
4987,Cliente 4987,F,2005-11-26
4988,Cliente 4988,M,2005-11-29
4989,Cliente 4989,F,2005-12-02
4990,Cliente 4990,M,2005-12-04
4991,Cliente 4991,F,2005-12-07
4992,Cliente 4992,F,2005-12-09
4993,Cliente 4993,F,2005-12-12
4994,Cliente 4994,F,2005-12-15
4995,Cliente 4995,M,2005-12-17
4996,Cliente 4996,F,2005-12-20
4997,Cliente 4997,F,2005-12-23
4998,Cliente 4998,F,2005-12-25
4999,Cliente 4999,F,2005-12-28
5000,Cliente 5000,F,2005-12-31
